day,month,norm_name,total_likes,total_retweets,year,name,avgViewers,avgPopularity,avgChannels,std_tot_rtw,std_tot_likes,std_avgViewers,buzz
16,6,the elder scrolls v skyrim,103.0,22.0,2019,The Elder Scrolls V: Skyrim,3217.5741127348642,3210.640918580376,104.96659707724426,-0.19111026973514286,-0.2619442370691878,-0.4187540322877402,-0.32264064284495275
16,6,auto chess,630.0,49.0,2019,Auto Chess,6241.344467640919,6349.4906054279745,122.24843423799582,-0.16971383776409646,-0.18411668609996723,-0.31943071529805733,-0.24817298861504458
16,6,counter-strike global offensive,73.0,34.0,2019,Counter-Strike: Global Offensive,38289.49060542798,38394.31941544885,1234.0292275574113,-0.1816007444146778,-0.2663746479403009,0.7332709796605206,0.2546416417415156
16,6,super mario bros.,1026.0,183.0,2019,Super Mario Bros.,75.4508547008547,73.39102564102564,5.168803418803419,-0.06352413835223654,-0.125635262601274,-0.5219649470557909,-0.30827232376627306
16,6,overwatch,7382.0,1070.0,2019,Overwatch,55239.544885177456,54727.25678496868,1030.2463465553235,0.6393882749188063,0.8130211206252266,1.2900380011667532,1.0081213494693848
16,6,talk shows & podcasts,26.0,4.0,2019,Talk Shows & Podcasts,12360.7369519833,12489.636743215031,87.18789144050105,-0.20537455771584046,-0.27331562497171147,-0.11842392967345766,-0.1788845105086168
16,6,league of legends,3412.0,163.0,2019,League of Legends,165168.76617954072,165862.50939457203,2839.9081419624217,-0.07937334721967833,0.2267300820145898,4.900938834073512,2.4873086007354837
16,6,slots,27301.0,3365.0,2019,Slots,8090.1419624217115,8076.716075156576,74.03966597077245,2.4580849924577506,3.754666258681971,-0.25870232720274206,1.4238366491835592
16,6,just chatting,2031.0,236.0,2019,Just Chatting,109293.38413361169,108597.90396659708,1263.6116910229646,-0.021523734853515827,0.022783501581015664,3.065571847998318,1.533100865681034
16,6,tetris,903.0,143.0,2019,Tetris,51.65359477124183,47.71459694989107,6.47276688453159,-0.0952225560871201,-0.1437999471728378,-0.522746627710752,-0.3211289396703655
16,6,total war three kingdoms,197.0,11.0,2019,Total War: Three Kingdoms,2628.734864300626,2669.3695198329856,52.897703549060545,-0.19982733461223584,-0.24806228300636665,-0.4380959334454482,-0.3310203711273747
16,6,dota ii,0.0,0.0,2019,Dota 2,61831.031315240085,62276.492693110646,631.9603340292275,-0.20854439948932882,-0.27715531439334284,1.5065518958360606,0.6318510194473624
16,6,new super mario bros. wii,34.0,7.0,2019,New Super Mario Bros. Wii,12.748148148148148,11.411111111111111,1.6111111111111112,-0.2029971763857242,-0.272134182072748,-0.5240245746293402,-0.38079512692928813
16,6,death stranding,882.0,62.0,2019,,0.0,0.0,0.0,-0.1594118520002593,-0.146901234782617,-0.5244433195110392,-0.33879993145123866
16,6,apex legends,1491.0,173.0,2019,Apex Legends,18600.82463465553,18946.350730688937,1656.6492693110647,-0.07144874278595743,-0.05696389409902057,0.0865473922868457,0.01117053692217835
16,6,wii play,349.0,33.0,2019,Wii Play,6.7368421052631575,5.815789473684211,1.0,-0.18239320485804988,-0.22561486792606017,-0.5242220310448549,-0.36411303371845494
16,6,dead by daylight,880.0,140.0,2019,Dead by Daylight,13951.63465553236,14068.945720250522,725.2025052192067,-0.09759993741723637,-0.14719659550735786,-0.06616690669835439,-0.09428258658032576
16,6,duck hunt,552.0,26.0,2019,,0.0,0.0,0.0,-0.1879404279616545,-0.19563575436486136,-0.5244433195110392,-0.35811570533714854
16,6,grand theft auto iv,18.0,0.0,2019,Grand Theft Auto IV,693.8609865470852,733.2556053811659,5.006726457399103,-0.20854439948932882,-0.27449706787067496,-0.5016517161071056,-0.37158622489355375
16,6,clam man,18.0,2.0,2019,,0.0,0.0,0.0,-0.20695947860258465,-0.27449706787067496,-0.5244433195110392,-0.3825857963738345
16,6,world of warcraft,1047.0,162.0,2019,World of Warcraft,31964.3006263048,31161.736951983297,873.7286012526096,-0.08016580766305041,-0.1225339749914948,0.5255042594474257,0.21207718406007656
16,6,pokémon red/blue,584.0,79.0,2019,Pokémon Red/Blue,13.995260663507109,13.5260663507109,5.308056872037914,-0.1459400244629338,-0.19090998276900736,-0.5239836100926373,-0.3462043068543039
16,6,wii sports,2354.0,99.0,2019,Wii Sports,5.180555555555555,3.9027777777777777,1.0,-0.13009081559549202,0.07048425862666696,-0.5242731511777223,-0.27703821483106744
16,6,grand theft auto san andreas,3.0,2.0,2019,Grand Theft Auto: San Andreas,558.6380753138076,552.7259414225941,27.506276150627617,-0.20695947860258465,-0.27671227330623155,-0.5060934515897288,-0.3739646637720685
16,6,super mario world,768.0,87.0,2019,Super Mario World,359.64509394572025,351.60125260960336,18.55741127348643,-0.13960034091595708,-0.16373679609284686,-0.5126298748783151,-0.3321492216913585
16,6,wii sports resort,63.0,1.0,2019,Wii Sports Resort,2.75,1.75,1.0,-0.20775193904595673,-0.26785145156400525,-0.5243529888676163,-0.3810773420862986
16,6,call of duty advanced warfare,14.0,2.0,2019,Call of Duty: Advanced Warfare,14.020356234096692,13.78117048346056,3.127226463104326,-0.20695947860258465,-0.2750877893201567,-0.5239827857657142,-0.38250320986354247
16,6,mario kart ds,124.0,4.0,2019,Mario Kart DS,1.8666666666666667,1.1333333333333333,1.0,-0.20537455771584046,-0.2588429494594086,-0.5243820041652006,-0.3782453788764126
16,6,hearthstone,748.0,50.0,2019,Hearthstone,57342.45720250522,51415.39665970772,170.67640918580375,-0.16892137732072438,-0.16669040334025562,1.3591134275980514,0.5956537686337807
16,6,grand theft auto v,306.0,45.0,2019,Grand Theft Auto V,78958.09394572025,79555.24634655533,991.3361169102296,-0.17288367953758482,-0.23196512350798898,2.0691332003287375,0.9333543994029753
16,6,call of duty ghosts,816.0,205.0,2019,Call of Duty: Ghosts,22.294811320754718,22.16745283018868,5.488207547169812,-0.04609000859805058,-0.15664813869906585,-0.5237109905468228,-0.3125400320976905
16,6,call of duty black ops iii,82.0,11.0,2019,Call of Duty: Black Ops III,892.4735729386892,867.1247357293869,73.02959830866807,-0.19982733461223584,-0.26504552467896697,-0.4951277878450578,-0.36378210874532957
16,6,mario kart wii,444.0,10.0,2019,Mario Kart Wii,48.648471615720524,48.31877729257642,6.88646288209607,-0.20061979505560792,-0.2115852335008686,-0.5228453385137349,-0.36447392639598664
16,6,fortnite,33085.0,2268.0,2019,Fortnite,107715.81002087683,106885.62212943632,7804.1899791231735,1.5887558860785689,4.608849474632581,3.0137524717617423,3.0562775760586587
16,6,new super mario bros.,128.0,10.0,2019,New Super Mario Bros.,3.6782608695652175,3.0608695652173914,1.2,-0.20061979505560792,-0.25825222800992687,-0.5243224978124846,-0.376879254672626
17,6,pokémon gold/silver,481.0,108.0,2019,Pokémon Gold/Silver,30.30841121495327,29.588785046728972,2.6666666666666665,-0.12295867160514322,-0.20612106009316242,-0.5234477637706132,-0.343993814809883
17,6,hearthstone,2088.0,198.0,2019,Hearthstone,18995.04375,19554.797916666666,170.57083333333333,-0.051637231701655205,0.0312012822361306,0.09949650731908419,0.044639266293160944
17,6,grand theft auto san andreas,38.0,0.0,2019,Grand Theft Auto: San Andreas,249.03404255319148,238.89574468085107,21.323404255319147,-0.20854439948932882,-0.27154346062326623,-0.5162631721299391,-0.3781535510931183
17,6,modern warfare ii,1.0,0.0,2019,Modern Warfare 2,726.5738396624473,717.4493670886076,13.20253164556962,-0.20854439948932882,-0.2770076340309724,-0.5005771804452481,-0.37167659860269936
17,6,grand theft auto v,283.0,68.0,2019,Grand Theft Auto V,81024.36041666666,80372.93333333333,907.2875,-0.15465708934002678,-0.23536177184250903,2.137004902075526,0.970997735742129
17,6,magic the gathering,979.0,88.0,2019,Magic: The Gathering,6407.452083333334,6404.275,100.93125,-0.138807880472585,-0.13257623963268456,-0.31397449427880914,-0.22483327716572196
17,6,dead by daylight,1339.0,83.0,2019,Dead by Daylight,11968.85,11987.477083333333,656.0479166666667,-0.14277018268944544,-0.07941130917932707,-0.1312964389540664,-0.12119359244422633
17,6,clam man,10.0,1.0,2019,,0.0,0.0,0.0,-0.20775193904595673,-0.27567851076963845,-0.5244433195110392,-0.3830792722094184
17,6,counter-strike global offensive,289.0,15.0,2019,Counter-Strike: Global Offensive,39560.21666666667,39824.38125,1130.6541666666667,-0.19665749283874748,-0.2344756896682864,0.7750111624699333,0.27972228560820817
17,6,super mario bros.,1776.0,288.0,2019,Super Mario Bros.,134.58405172413794,128.64008620689654,4.193965517241379,0.0196842082018328,-0.01487499082344589,-0.5200225689704222,-0.2588089801406144
17,6,talk shows & podcasts,43.0,24.0,2019,Talk Shows & Podcasts,7764.239583333333,7795.166666666667,77.35208333333334,-0.1895253488483987,-0.27080505881141403,-0.2694074077831397,-0.24978630580652303
17,6,layers of fear ii,6.0,0.0,2019,Layers of Fear 2,115.38646288209607,114.34279475982532,12.360262008733624,-0.20854439948932882,-0.2762692322191202,-0.5206531618985201,-0.3815299888763723
17,6,world of warcraft,879.0,111.0,2019,World of Warcraft,35694.447916666664,35274.96875,758.6791666666667,-0.12058129027502695,-0.14734427586972831,0.6480302975566685,0.25703375724214544
17,6,duck hunt,500.0,40.0,2019,,0.0,0.0,0.0,-0.17684598175444527,-0.2033151332081241,-0.5244433195110392,-0.35726193849616195
17,6,music & performing arts,236.0,70.0,2019,Music & Performing Arts,6668.491666666667,6636.052083333333,331.15416666666664,-0.1530721684532826,-0.2423027488739196,-0.3053999948165056,-0.2515437267400533
17,6,tetris,830.0,175.0,2019,Tetris,59.634408602150536,65.21505376344086,5.6,-0.06986382189921325,-0.15458061362587974,-0.5224844778749759,-0.3173533478187612
17,6,wii play,841.0,39.0,2019,Wii Play,1.6176470588235294,0.7058823529411765,1.0,-0.17763844219781735,-0.15295612963980493,-0.5243901838384375,-0.3448437348786243
17,6,call of duty black ops iii,69.0,14.0,2019,Call of Duty: Black Ops III,791.3891213389121,724.5355648535565,67.23221757322176,-0.1974499532821196,-0.26696536938978266,-0.4984481600461685,-0.3653279106910598
17,6,total war three kingdoms,501.0,74.0,2019,Total War: Three Kingdoms,2645.975,2620.6979166666665,40.614583333333336,-0.14990232667979425,-0.20316745284575366,-0.43752963797256755,-0.30703226386767074
17,6,mario kart wii,702.0,27.0,2019,Mario Kart Wii,107.68329177057356,97.93765586034912,6.104738154613466,-0.18714796751828242,-0.17348370000929572,-0.5209061918632111,-0.35061101281350004
17,6,grand theft auto iv,13.0,0.0,2019,Grand Theft Auto IV,536.421978021978,496.02637362637364,5.279120879120879,-0.20854439948932882,-0.27523546968252716,-0.5068231949943528,-0.3743565647901404
17,6,mario kart ds,50.0,5.0,2019,Mario Kart DS,1.7407407407407407,1.5555555555555556,1.0,-0.20458209727246837,-0.26977129627482094,-0.524386140517896,-0.3807814186457703
17,6,death stranding,762.0,133.0,2019,,0.0,0.0,0.0,-0.10314716052084098,-0.16462287826706948,-0.5244433195110392,-0.3291641694524972
17,6,playerunknown's battlegrounds,306.0,69.0,2019,PLAYERUNKNOWN'S BATTLEGROUNDS,28756.195833333335,28902.5,1136.2645833333333,-0.15386462889665467,-0.23196512350798898,0.4201260157684921,0.11360556978308514
17,6,league of legends,3661.0,319.0,2019,League of Legends,116933.4875,117387.19375,2707.102083333333,0.044250481946367555,0.26350249224482875,3.3165301945085006,1.7352033408020493
17,6,apex legends,692.0,112.0,2019,Apex Legends,19137.74375,18741.535416666666,1555.7125,-0.11978882983165486,-0.17496050363300011,0.10418384652506306,-0.021595410103632216
17,6,slots,1606.0,397.0,2019,Slots,11243.797916666666,11096.916666666666,66.87291666666667,0.10606239652939049,-0.03998065242642026,-0.15511259211864234,-0.06103586003357861
17,6,just chatting,1248.0,235.0,2019,Just Chatting,86993.90833333334,88355.08125,1197.0395833333334,-0.022316195296887914,-0.09285022215503687,2.3330896672595562,1.137753229266797
17,6,overwatch,26250.0,6082.0,2019,Overwatch,30383.797916666666,31385.375,968.6166666666667,4.6112000170997165,3.599454197830641,0.47358868610444993,2.2894578967848145
17,6,call of duty black ops ii,14.0,0.0,2019,Call of Duty: Black Ops II,78.64345991561181,79.22784810126582,18.071729957805907,-0.20854439948932882,-0.2750877893201567,-0.5218600779346112,-0.38183808616967696
17,6,minecraft,6432.0,1114.0,2019,Minecraft,31600.95,31790.872916666667,861.4666666666667,0.6742565344271783,0.672724776373311,0.5135690973157127,0.5935298763579786
17,6,wii sports resort,736.0,131.0,2019,Wii Sports Resort,2.2,0.0,1.0,-0.10473208140758516,-0.16846256768870085,-0.5243710549963009,-0.33048418977222194
17,6,splitgate arena warfare,8.0,2.0,2019,Splitgate: Arena Warfare,117.63675213675214,119.71581196581197,14.175213675213675,-0.20695947860258465,-0.27597387149437935,-0.5205792455071526,-0.38102296027781735
17,6,fortnite,35726.0,1056.0,2019,Fortnite,131107.91666666666,132466.03333333333,7232.445833333333,0.6282938287115971,4.998873311652906,3.782124851518218,3.297854210850235
17,6,the elder scrolls v skyrim,81.0,0.0,2019,The Elder Scrolls V: Skyrim,1629.1583333333333,1625.48125,97.4875,-0.20854439948932882,-0.2651932050413374,-0.47092953024278056,-0.3538991662540568
17,6,tom clancy's rainbow six siege,89.0,25.0,2019,Tom Clancy's Rainbow Six: Siege,18000.839583333334,18186.69375,1272.8166666666666,-0.1887328884050266,-0.26401176214237393,0.0668393792941073,-0.07976647298979649
17,6,new super mario bros. wii,72.0,0.0,2019,New Super Mario Bros. Wii,9.744769874476987,10.723849372384937,1.5271966527196652,-0.20854439948932882,-0.26652232830267136,-0.5241232281173049,-0.3808282960066525
17,6,new super mario bros.,179.0,10.0,2019,New Super Mario Bros.,60.1941391941392,54.417582417582416,1.1684981684981686,-0.20061979505560792,-0.2507205295290345,-0.5224660921206058,-0.37406812720646354
17,6,auto chess,2506.0,187.0,2019,Auto Chess,6460.685416666666,6466.889583333334,127.44166666666666,-0.06035429657874818,0.09293167370697346,-0.3122259120055206,-0.14796861172070397
17,6,wii sports,1502.0,173.0,2019,Wii Sports,1.608695652173913,0.8695652173913043,1.0,-0.07144874278595743,-0.055339410112945756,-0.5243904778698274,-0.2938922771596395
17,6,call of duty ghosts,324.0,7.0,2019,Call of Duty: Ghosts,34.54867256637168,33.30530973451327,5.050884955752212,-0.2029971763857242,-0.2293068769853211,-0.523308481757466,-0.3697302542214943
17,6,super mario world,609.0,78.0,2019,Super Mario World,378.7295597484277,385.20964360587004,15.740041928721174,-0.1467324849063059,-0.1872179737097464,-0.5120029977600096,-0.3394891135340179
17,6,pokémon red/blue,1049.0,17.0,2019,Pokémon Red/Blue,27.415730337078653,28.75505617977528,5.2674157303370785,-0.1950725719520033,-0.12223861426675393,-0.5235427811251279,-0.34109918711725323
17,6,call of duty advanced warfare,134.0,24.0,2019,Call of Duty: Advanced Warfare,8.893782383419689,8.494818652849741,3.1139896373056994,-0.1895253488483987,-0.2573661458357042,-0.5241511809346183,-0.3737984641383349
17,6,dota ii,8.0,10.0,2019,Dota 2,35345.525,35490.78958333333,605.0729166666666,-0.20061979505560792,-0.27597387149437935,0.6365690497139486,0.19913610821947747
17,6,call of duty black ops,1335.0,178.0,2019,Call of Duty: Black Ops,67.10874200426439,66.00426439232409,9.76545842217484,-0.06748644056909699,-0.08000203062880881,-0.5222389646584777,-0.29799160012871534
18,6,call of duty black ops iv,1.0,1.0,2019,Call of Duty: Black Ops 4,8002.35,7993.370833333333,1075.2979166666667,-0.20775193904595673,-0.2770076340309724,-0.26158607427652697,-0.25198293040749575
18,6,hearthstone,414.0,160.0,2019,Hearthstone,18414.210416666665,18460.389583333334,183.56875,-0.0817507285497946,-0.21601564437198173,0.0804175805112865,-0.03423280297480083
18,6,grand theft auto san andreas,15.0,3.0,2019,Grand Theft Auto: San Andreas,483.188679245283,484.8658280922432,22.70859538784067,-0.20616701815921257,-0.27494010895778626,-0.5085717761325419,-0.37456266984552067
18,6,modern warfare ii,46.0,8.0,2019,Modern Warfare 2,153.83585313174947,152.74946004319654,12.17278617710583,-0.20220471594235212,-0.27036201772430274,-0.5193901952947136,-0.3778367810640205
18,6,grand theft auto v,179.0,20.0,2019,Grand Theft Auto V,79377.50833333333,79729.9,944.9583333333334,-0.19269519062188703,-0.2507205295290345,2.082909917235608,0.9306010285800735
18,6,fortnite,53061.0,8851.0,2019,Fortnite,105127.68541666666,104165.64583333333,7266.329166666666,6.80552298479703,7.558912393344439,2.92873903148653,5.055478360278633
18,6,playerunknown's battlegrounds,635.0,106.0,2019,PLAYERUNKNOWN'S BATTLEGROUNDS,30122.38125,30104.8875,1192.7645833333333,-0.12454359249188739,-0.18337828428811503,0.4650018003948285,0.15552043100241364
18,6,music & performing arts,74.0,19.0,2019,Music & Performing Arts,9488.377083333333,9419.014583333334,342.9270833333333,-0.19348765106525914,-0.26622696757793046,-0.21277378970151134,-0.22131554951155308
18,6,call of duty ghosts,9.0,1.0,2019,Call of Duty: Ghosts,20.96904761904762,21.07857142857143,4.997619047619048,-0.20775193904595673,-0.2758261911320089,-0.5237545385788962,-0.3827718018339395
18,6,slots,2404.0,479.0,2019,Slots,11545.029166666667,11639.727083333333,73.66875,0.1710441528859018,0.07786827674518884,-0.14521789661625256,-0.01038084090035362
18,6,auto chess,367.0,28.0,2019,Auto Chess,5157.75625,5249.66875,115.45416666666667,-0.18635550707491033,-0.22295662140339229,-0.35502388653621453,-0.2798399753876829
18,6,call of duty black ops,2740.0,415.0,2019,Call of Duty: Black Ops,52.66086956521739,54.09347826086957,9.263043478260869,0.1203266845100881,0.12748887850165583,-0.5227135412452089,-0.19940287986966845
18,6,minecraft,4676.0,303.0,2019,Minecraft,17936.589583333334,18098.25625,912.7104166666667,0.03157111485241414,0.41339806005082275,0.06472892698868235,0.1436067572201504
18,6,splitgate arena warfare,36.0,13.0,2019,Splitgate: Arena Warfare,106.62420382165605,110.01273885350318,18.713375796178344,-0.19824241372549167,-0.2718388213480071,-0.5209409802617082,-0.3779907988992288
18,6,league of legends,5013.0,491.0,2019,League of Legends,109292.36875,110288.84791666667,2848.0958333333333,0.18055367820636686,0.4631663421696602,3.065538495178331,1.6936992526831722
18,6,call of duty advanced warfare,16.0,2.0,2019,Call of Duty: Advanced Warfare,6.249307479224377,5.759002770083103,3.0193905817174516,-0.20695947860258465,-0.27479242859541586,-0.5242380453417499,-0.3825569994703751
18,6,just chatting,580.0,70.0,2019,Just Chatting,84107.83125,83813.31875,1246.89375,-0.1530721684532826,-0.1915007042184891,2.2382892309302957,1.033001397297205
18,6,super mario world,559.0,62.0,2019,Super Mario World,577.520920502092,565.6715481171548,16.985355648535563,-0.1594118520002593,-0.1946019918282683,-0.5054731972059063,-0.3412400595600851
18,6,tetris,1830.0,360.0,2019,Tetris,54.096280087527354,57.59737417943107,6.601750547045952,0.07674136012462321,-0.006900251255442267,-0.5226663915884612,-0.24387291857693535
18,6,call of duty black ops ii,7.0,3.0,2019,Call of Duty: Black Ops II,129.91194968553458,129.1928721174004,19.29769392033543,-0.20616701815921257,-0.27612155185674975,-0.5201760358734346,-0.3806601604407079
18,6,call of duty black ops iii,54.0,18.0,2019,Call of Duty: Black Ops III,739.5357142857143,772.8235294117648,70.67647058823529,-0.19428011150863123,-0.2691805748253392,-0.5001514151817259,-0.3659408791743556
18,6,new super mario bros.,207.0,26.0,2019,New Super Mario Bros.,5.007246376811594,3.8550724637681157,1.0,-0.1879404279616545,-0.2465854793826623,-0.5242788439521322,-0.3707708988121453
18,6,mario kart ds,136.0,7.0,2019,Mario Kart DS,0.375,0.25,1.0,-0.2029971763857242,-0.2570707851109633,-0.524431001696027,-0.3772324912221854
18,6,pokémon red/blue,53.0,3.0,2019,Pokémon Red/Blue,16.888392857142858,17.060267857142858,5.767857142857143,-0.20616701815921257,-0.26932825518770964,-0.523888577913525,-0.3808181072934931
18,6,clam man,19.0,2.0,2019,,0.0,0.0,0.0,-0.20695947860258465,-0.2743493875083045,-0.5244433195110392,-0.38254887628324186
18,6,counter-strike global offensive,963.0,99.0,2019,Counter-Strike: Global Offensive,61978.81041666667,61938.566666666666,1131.6020833333334,-0.13009081559549202,-0.13493912543061154,1.511406070860175,0.6894455501735617
18,6,wii play,455.0,30.0,2019,,0.0,0.0,0.0,-0.18477058618816616,-0.2099607495147938,-0.5244433195110392,-0.36090449368125954
18,6,wii sports resort,481.0,45.0,2019,Wii Sports Resort,10.090909090909092,7.636363636363637,1.0,-0.17288367953758482,-0.20612106009316242,-0.5241118583070743,-0.35680711406122395
18,6,wii sports,1091.0,105.0,2019,Wii Sports,1.71875,0.46875,1.0,-0.12533605293525948,-0.11603603904719556,-0.5243868628588999,-0.32253645442506373
18,6,new super mario bros. wii,17.0,5.0,2019,New Super Mario Bros. Wii,6.228215767634855,5.904564315352697,1.6099585062240664,-0.20458209727246837,-0.2746447482330454,-0.5242387381518876,-0.38192608045232224
18,6,mario kart wii,154.0,8.0,2019,Mario Kart Wii,73.51581508515815,81.51338199513383,5.746958637469587,-0.20220471594235212,-0.2544125385882955,-0.5220285082825307,-0.37516856777392726
18,6,the elder scrolls v skyrim,39.0,6.0,2019,The Elder Scrolls V: Skyrim,1145.1645833333334,1151.95625,108.49166666666666,-0.2037896368290963,-0.2713957802608958,-0.48682751818828673,-0.3622101133666414
18,6,talk shows & podcasts,33.0,9.0,2019,Talk Shows & Podcasts,8780.191666666668,8778.966666666667,80.93541666666667,-0.20141225549898,-0.2722818624351184,-0.2360359149197603,-0.23644148694340478
18,6,magic the gathering,608.0,278.0,2019,Magic: The Gathering,6091.49375,6055.083333333333,108.77708333333334,0.01175960376811191,-0.18736565407211686,-0.32435293774965057,-0.2060779814508265
18,6,bio inc. redemption,0.0,0.0,2019,Bio Inc. Redemption,189.9206349206349,164.984126984127,1.0,-0.20854439948932882,-0.27715531439334284,-0.5182049001831633,-0.3805273785622496
18,6,death stranding,885.0,130.0,2019,,0.0,0.0,0.0,-0.10552454185095726,-0.14645819369550567,-0.5244433195110392,-0.32521734364213534
18,6,dead by daylight,593.0,145.0,2019,Dead by Daylight,16271.10625,16211.152083333332,800.95625,-0.09363763520037592,-0.18958085950767342,0.010021952039574546,-0.06579364765722506
18,6,overwatch,720.0,137.0,2019,Overwatch,28457.833333333332,27367.69375,1062.8583333333333,-0.09997731874735263,-0.17082545348662787,0.41032555155094563,0.13746208271697768
18,6,apex legends,15684.0,3517.0,2019,Apex Legends,19605.116666666665,19890.36875,1683.46875,2.578538979850308,2.039063489024598,0.1195358815363058,1.2141685579868795
18,6,pokémon gold/silver,96.0,11.0,2019,Pokémon Gold/Silver,26.20873786407767,29.131067961165048,2.279126213592233,-0.19982733461223584,-0.26297799960578083,-0.5235824278184708,-0.37749254746373956
18,6,call of duty modern warfare iii,0.0,0.0,2019,Call of Duty: Modern Warfare 3,38.060810810810814,39.123873873873876,6.184684684684685,-0.20854439948932882,-0.27715531439334284,-0.5231931167729533,-0.38302148685714454
18,6,total war three kingdoms,131.0,15.0,2019,Total War: Three Kingdoms,2290.9041666666667,2355.7083333333335,43.12708333333333,-0.19665749283874748,-0.2578091869228155,-0.4491928295491822,-0.33821308471498185
18,6,tom clancy's rainbow six siege,121.0,36.0,2019,Tom Clancy's Rainbow Six: Siege,21449.122916666667,21288.98125,1343.45,-0.18001582352793363,-0.2592859905465199,0.1801068891865865,-0.019772008925320148
18,6,super mario bros.,1653.0,265.0,2019,Super Mario Bros.,466.65562913907286,450.1169977924945,7.666666666666667,0.0014576180042747532,-0.033039675395009696,-0.5091148456066642,-0.2624529371510158
18,6,world of warcraft,1334.0,541.0,2019,World of Warcraft,35023.91458333333,35284.035416666666,770.0166666666667,0.2201767003749713,-0.08014971099117925,0.6260049493979508,0.3480092220449234
18,6,grand theft auto iv,6.0,0.0,2019,Grand Theft Auto IV,26.2829373650108,26.637149028077754,5.004319654427646,-0.20854439948932882,-0.2762692322191202,-0.5235799905498667,-0.3829934032020456
18,6,dota ii,3.0,2.0,2019,Dota 2,32565.66875,32567.91875,598.8041666666667,-0.20695947860258465,-0.27671227330623155,0.5452577029192018,0.15171091348239688
18,6,duck hunt,414.0,51.0,2019,Duck Hunt,2.6666666666666665,0.0,1.0,-0.1681289168773523,-0.21601564437198173,-0.5243557261598413,-0.3582140033922542
19,6,pokémon gold/silver,268.0,22.0,2019,Pokémon Gold/Silver,19.43324250681199,15.833787465940054,2.223433242506812,-0.19111026973514286,-0.2375769772780656,-0.523804985947609,-0.3690743047271067
19,6,call of duty modern warfare iii,0.0,0.0,2019,Call of Duty: Modern Warfare 3,29.544622425629292,29.73913043478261,5.471395881006865,-0.20854439948932882,-0.27715531439334284,-0.5234728523279873,-0.3831613546346616
19,6,hearthstone,482.0,84.0,2019,Hearthstone,16548.772442588728,16524.843423799583,178.741127348643,-0.14197772224607336,-0.20597337973079197,0.019142594160779992,-0.07741647841382633
19,6,modern warfare ii,10.0,0.0,2019,Modern Warfare 2,360.953091684435,352.4818763326226,13.901918976545842,-0.20854439948932882,-0.27567851076963845,-0.5125869104138301,-0.37734918277165685
19,6,grand theft auto v,135.0,50.0,2019,Grand Theft Auto V,81813.28183716076,81162.6388308977,963.5302713987473,-0.16892137732072438,-0.25721846547333377,2.1629190037203645,0.9749245411616677
19,6,dead by daylight,801.0,366.0,2019,Dead by Daylight,15419.544885177453,15477.043841336117,845.2526096033403,0.08149612278485574,-0.15886334413462241,-0.017949715596231982,-0.02831666313555766
19,6,fortnite,15202.0,1592.0,2019,Fortnite,113728.21294363256,113686.74112734864,7596.931106471816,1.0530526263590367,1.9678815543620476,3.2112449170453776,2.36085600370296
19,6,playerunknown's battlegrounds,212.0,45.0,2019,PLAYERUNKNOWN'S BATTLEGROUNDS,30142.377870563676,29914.50521920668,1157.3736951983299,-0.17288367953758482,-0.2458470775708101,0.4656586395227557,0.12814663048427913
19,6,auto chess,520.0,22.0,2019,Auto Chess,1959.112970711297,1994.1150627615064,87.51882845188284,-0.19111026973514286,-0.20036152596071535,-0.4600913430810688,-0.32791362046449896
19,6,call of duty black ops ii,17.0,5.0,2019,Call of Duty: Black Ops II,64.11652542372882,63.75,16.79449152542373,-0.20458209727246837,-0.2746447482330454,-0.5223372515126524,-0.38097533713270465
19,6,call of duty black ops,438.0,121.0,2019,Call of Duty: Black Ops,50.52348993288591,48.70917225950783,8.102908277404921,-0.11265668584130606,-0.21247131567509123,-0.5227837488370006,-0.34267387479759964
19,6,apex legends,1366.0,493.0,2019,Apex Legends,20157.311064718164,19822.964509394573,1607.0563674321504,0.18213859909311103,-0.07542393939532525,0.1376740907255748,0.09551571028723384
19,6,minecraft,5162.0,464.0,2019,Minecraft,34065.012526096034,33928.86221294363,919.2463465553236,0.15915724623532046,0.48517071616285534,0.5945074076489518,0.4583356944240199
19,6,the elder scrolls v skyrim,113.0,12.0,2019,The Elder Scrolls V: Skyrim,1752.2734864300626,1791.730688935282,102.76826722338204,-0.19903487416886376,-0.2604674334454834,-0.46688550442666016,-0.34831832911691685
19,6,clam man,21.0,2.0,2019,,0.0,0.0,0.0,-0.20695947860258465,-0.27405402678356366,-0.5244433195110392,-0.3824750361020567
19,6,mario kart wii,265.0,19.0,2019,Mario Kart Wii,111.22429906542057,111.01869158878505,7.962616822429907,-0.19348765106525914,-0.23802001836517692,-0.5207898786023716,-0.3682718566587948
19,6,overwatch,2501.0,443.0,2019,Overwatch,35692.298538622126,35791.73903966597,1100.9060542797495,0.1425155769245066,0.09219327189512128,0.6479596958469515,0.3826570601283827
19,6,talk shows & podcasts,61.0,15.0,2019,Talk Shows & Podcasts,10247.006263048017,10191.329853862213,85.8705636743215,-0.19665749283874748,-0.26814681228874615,-0.18785471263860862,-0.2101284326011777
19,6,call of duty advanced warfare,804.0,54.0,2019,Call of Duty: Advanced Warfare,8.74074074074074,8.915824915824915,3.6161616161616164,-0.165751535547236,-0.15842030304751112,-0.5241562079710015,-0.34312106363418754
